Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN,2021
7/1/21,Brooklyn,Elevator,EL708,10,5,5,0,134.0,0.979435484,121.45,124.0,0.991666667,122.9666667,124.0,0.959789427,714.0833333,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
7/1/21,Brooklyn,Elevator,EL709,2,2,0,0,127.0,1.0,124.0,124.0,1.0,124.0,124.0,0.986335125,733.8333333,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
7/1/21,Brooklyn,Elevator,EL707,3,2,1,0,134.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985976703,733.5666667,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
8/1/21,Brooklyn,Elevator,EL709,2,1,1,0,128.0,1.0,124.0,124.0,0.990860215,122.8666667,124.0,0.986827957,734.2,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
8/1/21,Brooklyn,Elevator,EL708,3,2,1,0,135.0,0.983870968,122.0,124.0,0.999327957,123.9166667,124.0,0.987007168,734.3333333,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
8/1/21,Brooklyn,Elevator,EL707,1,1,0,0,135.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992002688,738.05,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
8/1/21,Brooklyn,Elevator,EL327X,0,0,0,0,,0.580645161,72.0,124.0,0.548387097,68.0,124.0,0.563418459,419.1833333,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
8/1/21,Brooklyn,Elevator,EL706,2,2,0,0,135.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991935484,738.0,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
9/1/21,Brooklyn,Elevator,EL327X,0,0,0,0,,0.509027778,61.08333333,120.0,0.507361111,60.88333333,120.0,0.512106481,368.7166667,720.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
9/1/21,Brooklyn,Elevator,EL706,4,1,3,1,136.0,0.993055556,119.1666667,120.0,0.969444444,116.3333333,120.0,0.984259259,708.6666667,720.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
9/1/21,Brooklyn,Elevator,EL708,3,2,1,0,136.0,0.996527778,119.5833333,120.0,1.0,120.0,120.0,0.989421296,712.3833333,720.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
9/1/21,Brooklyn,Elevator,EL709,1,1,0,0,129.0,1.0,120.0,120.0,1.0,120.0,120.0,0.99224537,714.4166667,720.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
9/1/21,Brooklyn,Elevator,EL707,1,1,0,0,136.0,1.0,120.0,120.0,1.0,120.0,120.0,0.99212963,714.3333333,720.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
10/1/21,Brooklyn,Elevator,EL706,2,1,1,0,137.0,0.991935484,123.0,124.0,1.0,124.0,124.0,0.990927419,737.25,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
10/1/21,Brooklyn,Elevator,EL327X,0,0,0,0,,0.838709677,104.0,124.0,0.824731183,102.2666667,124.0,0.835125448,621.3333333,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
10/1/21,Brooklyn,Elevator,EL708,5,2,3,1,137.0,0.986424731,122.3166667,124.0,1.0,124.0,124.0,0.983669355,731.85,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
10/1/21,Brooklyn,Elevator,EL709,5,1,4,0,130.0,0.979166667,121.4166667,124.0,0.973924731,120.7666667,124.0,0.973924731,724.6,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
10/1/21,Brooklyn,Elevator,EL707,9,1,8,0,137.0,0.993548387,123.2,124.0,0.933870968,115.8,124.0,0.953987455,709.7666667,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
11/1/21,Brooklyn,Elevator,EL706,5,2,3,2,138.0,0.959444444,115.1333333,120.0,0.985833333,118.3,120.0,0.976296296,702.9333333,720.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
11/1/21,Brooklyn,Elevator,EL709,1,1,0,0,131.0,1.0,120.0,120.0,1.0,120.0,120.0,0.992476852,714.5833333,720.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
11/1/21,Brooklyn,Elevator,EL708,3,1,2,1,138.0,0.986527778,118.3833333,120.0,1.0,120.0,120.0,0.98525463,709.3833333,720.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
11/1/21,Brooklyn,Elevator,EL707,3,2,1,0,138.0,0.952777778,114.3333333,120.0,1.0,120.0,120.0,0.97025463,698.5833333,720.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
11/1/21,Brooklyn,Elevator,EL327X,0,0,0,0,,0.9,108.0,120.0,0.9,108.0,120.0,0.899027778,647.3,720.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
12/1/21,Brooklyn,Elevator,EL707,3,1,2,1,139.0,0.971774194,120.5,124.0,1.0,124.0,124.0,0.978091398,727.7,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
12/1/21,Brooklyn,Elevator,EL709,1,1,0,0,132.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99249552,738.4166667,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
12/1/21,Brooklyn,Elevator,EL708,5,2,3,0,139.0,0.991935484,123.0,124.0,1.0,124.0,124.0,0.987791219,734.9166667,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
12/1/21,Brooklyn,Elevator,EL706,6,2,4,1,139.0,0.973924731,120.7666667,124.0,0.954435484,118.35,124.0,0.95078405,707.3833333,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
12/1/21,Brooklyn,Elevator,EL327X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636,"14,340"
1/1/21,Brooklyn,Elevator,EL741,1,1,0,0,18.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992517921,738.4333333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
1/1/21,Brooklyn,Elevator,EL740,2,1,1,0,18.0,0.998521505,123.8166667,124.0,0.969758065,120.25,124.0,0.980824373,729.7333333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
1/1/21,Brooklyn,Elevator,EL739,2,2,0,0,18.0,1.0,124.0,124.0,1.0,124.0,124.0,0.986917563,734.2666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
1/1/21,Brooklyn,Elevator,EL738,6,1,5,0,18.0,1.0,124.0,124.0,0.93844086,116.3666667,124.0,0.962948029,716.4333333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
2/1/21,Brooklyn,Elevator,EL741,6,2,4,0,19.0,0.947619048,106.1333333,112.0,0.960565476,107.5833333,112.0,0.940426587,631.9666667,672.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
2/1/21,Brooklyn,Elevator,EL740,2,2,0,0,19.0,1.0,112.0,112.0,1.0,112.0,112.0,0.986011905,662.6,672.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
2/1/21,Brooklyn,Elevator,EL739,3,1,2,0,19.0,0.973214286,109.0,112.0,0.964285714,108.0,112.0,0.959176587,644.5666667,672.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
2/1/21,Brooklyn,Elevator,EL738,2,2,0,0,19.0,1.0,112.0,112.0,1.0,112.0,112.0,0.984821429,661.8,672.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
3/1/21,Brooklyn,Elevator,EL740,1,1,0,0,20.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992159498,738.1666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
3/1/21,Brooklyn,Elevator,EL741,2,1,1,0,20.0,1.0,124.0,124.0,0.969086022,120.1666667,124.0,0.986648746,734.0666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
3/1/21,Brooklyn,Elevator,EL739,1,1,0,0,20.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991845878,737.9333333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
3/1/21,Brooklyn,Elevator,EL738,1,1,0,0,20.0,0.988575269,122.5833333,124.0,1.0,124.0,124.0,0.994175627,739.6666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
4/1/21,Brooklyn,Elevator,EL741,1,1,0,0,21.0,1.0,120.0,120.0,1.0,120.0,120.0,0.991712963,714.0333333,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
4/1/21,Brooklyn,Elevator,EL739,1,1,0,0,21.0,1.0,120.0,120.0,1.0,120.0,120.0,0.991643519,713.9833333,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
4/1/21,Brooklyn,Elevator,EL738,1,1,0,0,21.0,1.0,120.0,120.0,1.0,120.0,120.0,0.991666667,714.0,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
4/1/21,Brooklyn,Elevator,EL740,2,1,1,0,21.0,1.0,120.0,120.0,1.0,120.0,120.0,0.989861111,712.7,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
5/1/21,Brooklyn,Elevator,EL740,1,1,0,0,22.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993503584,739.1666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
5/1/21,Brooklyn,Elevator,EL739,3,2,1,0,22.0,1.0,124.0,124.0,0.97983871,121.5,124.0,0.981272401,730.0666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
5/1/21,Brooklyn,Elevator,EL738,2,1,1,0,22.0,1.0,124.0,124.0,0.967741935,120.0,124.0,0.979569892,728.8,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
5/1/21,Brooklyn,Elevator,EL741,3,1,2,1,22.0,1.0,124.0,124.0,0.973655914,120.7333333,124.0,0.985147849,732.95,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
6/1/21,Brooklyn,Elevator,EL741,4,1,3,2,23.0,0.986111111,118.3333333,120.0,0.970833333,116.5,120.0,0.978819444,704.75,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
6/1/21,Brooklyn,Elevator,EL739,1,1,0,0,23.0,1.0,120.0,120.0,1.0,120.0,120.0,0.99275463,714.7833333,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
6/1/21,Brooklyn,Elevator,EL738,2,1,1,0,23.0,1.0,120.0,120.0,0.995416667,119.45,120.0,0.990555556,713.2,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
6/1/21,Brooklyn,Elevator,EL740,1,1,0,0,23.0,1.0,120.0,120.0,1.0,120.0,120.0,0.9925,714.6,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
7/1/21,Brooklyn,Elevator,EL740,2,2,0,0,24.0,1.0,124.0,124.0,1.0,124.0,124.0,0.986447133,733.9166667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
7/1/21,Brooklyn,Elevator,EL739,3,2,1,1,24.0,1.0,124.0,124.0,0.967741935,120.0,124.0,0.96922043,721.1,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
7/1/21,Brooklyn,Elevator,EL741,3,2,1,0,24.0,1.0,124.0,124.0,0.986827957,122.3666667,124.0,0.985819892,733.45,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
7/1/21,Brooklyn,Elevator,EL738,3,2,1,0,24.0,1.0,124.0,124.0,0.991666667,122.9666667,124.0,0.986223118,733.75,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
8/1/21,Brooklyn,Elevator,EL741,4,4,0,0,25.0,1.0,124.0,124.0,0.978494624,121.3333333,124.0,0.988015233,735.0833333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
8/1/21,Brooklyn,Elevator,EL740,5,5,0,0,25.0,0.995295699,123.4166667,124.0,0.974462366,120.8333333,124.0,0.986895161,734.25,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
8/1/21,Brooklyn,Elevator,EL738,1,1,0,0,25.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992271505,738.25,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
8/1/21,Brooklyn,Elevator,EL739,2,1,1,0,25.0,1.0,124.0,124.0,0.982795699,121.8666667,124.0,0.989740143,736.3666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
9/1/21,Brooklyn,Elevator,EL738,4,2,2,0,26.0,0.99125,118.95,120.0,0.972222222,116.6666667,120.0,0.980833333,706.2,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
9/1/21,Brooklyn,Elevator,EL740,2,2,0,0,26.0,1.0,120.0,120.0,1.0,120.0,120.0,0.991550926,713.9166667,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
9/1/21,Brooklyn,Elevator,EL741,2,1,1,0,26.0,0.990972222,118.9166667,120.0,1.0,120.0,120.0,0.98974537,712.6166667,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
9/1/21,Brooklyn,Elevator,EL739,1,1,0,0,26.0,1.0,120.0,120.0,1.0,120.0,120.0,0.992893519,714.8833333,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
10/1/21,Brooklyn,Elevator,EL740,1,1,0,0,27.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992831541,738.6666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
10/1/21,Brooklyn,Elevator,EL741,1,1,0,0,27.0,0.98938172,122.6833333,124.0,1.0,124.0,124.0,0.993413978,739.1,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
10/1/21,Brooklyn,Elevator,EL738,4,3,1,0,27.0,0.992473118,123.0666667,124.0,0.977150538,121.1666667,124.0,0.984565412,732.5166667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
10/1/21,Brooklyn,Elevator,EL739,1,1,0,0,27.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992831541,738.6666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
11/1/21,Brooklyn,Elevator,EL741,3,1,2,0,28.0,1.0,120.0,120.0,0.97875,117.45,120.0,0.987615741,711.0833333,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
11/1/21,Brooklyn,Elevator,EL738,3,2,1,0,28.0,0.996944444,119.6333333,120.0,1.0,120.0,120.0,0.985138889,709.3,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
11/1/21,Brooklyn,Elevator,EL740,1,1,0,0,28.0,0.985416667,118.25,120.0,1.0,120.0,120.0,0.994375,715.95,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
11/1/21,Brooklyn,Elevator,EL739,4,2,2,1,28.0,0.985833333,118.3,120.0,0.996666667,119.6,120.0,0.967546296,696.6333333,720.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
12/1/21,Brooklyn,Elevator,EL741,1,1,0,0,29.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993839606,739.4166667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
12/1/21,Brooklyn,Elevator,EL738,3,3,0,0,29.0,0.993682796,123.2166667,124.0,1.0,124.0,124.0,0.985349462,733.1,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
12/1/21,Brooklyn,Elevator,EL739,5,4,1,0,29.0,0.964112903,119.55,124.0,1.0,124.0,124.0,0.972939068,723.8666667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
12/1/21,Brooklyn,Elevator,EL740,1,1,0,0,29.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99327957,739.0,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615,"2,814"
1/1/21,Manhattan,Elevator,EL223,3,3,0,0,221.0,0.978494624,121.3333333,124.0,1.0,124.0,124.0,0.984610215,732.55,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
1/1/21,Manhattan,Elevator,EL222,3,3,0,0,220.0,0.993145161,123.15,124.0,1.0,124.0,124.0,0.988620072,735.5333333,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
1/1/21,Manhattan,Elevator,EL221,6,5,1,0,221.0,0.953629032,118.25,124.0,0.95094086,117.9166667,124.0,0.947379032,704.85,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
1/1/21,Manhattan,Elevator,EL224,2,1,1,1,219.0,0.992741935,123.1,124.0,0.97311828,120.6666667,124.0,0.984094982,732.1666667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
2/1/21,Manhattan,Elevator,EL223,4,4,0,0,222.0,0.982142857,110.0,112.0,1.0,112.0,112.0,0.975892857,655.8,672.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
2/1/21,Manhattan,Elevator,EL222,10,6,4,1,221.0,0.910119048,101.9333333,112.0,0.955059524,106.9666667,112.0,0.933085317,627.0333333,672.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
2/1/21,Manhattan,Elevator,EL221,4,3,1,0,222.0,0.992410714,111.15,112.0,0.964285714,108.0,112.0,0.962673611,646.9166667,672.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
2/1/21,Manhattan,Elevator,EL224,2,1,1,1,220.0,1.0,112.0,112.0,0.993005952,111.2166667,112.0,0.988045635,663.9666667,672.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
3/1/21,Manhattan,Elevator,EL222,2,2,0,0,222.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985147849,732.95,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
3/1/21,Manhattan,Elevator,EL223,2,2,0,0,223.0,1.0,124.0,124.0,1.0,124.0,124.0,0.986738351,734.1333333,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
3/1/21,Manhattan,Elevator,EL224,3,3,0,0,221.0,0.991263441,122.9166667,124.0,1.0,124.0,124.0,0.979233871,728.55,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
3/1/21,Manhattan,Elevator,EL221,6,4,2,0,223.0,0.944892473,117.1666667,124.0,1.0,124.0,124.0,0.958870968,713.4,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
4/1/21,Manhattan,Elevator,EL223,1,1,0,0,224.0,1.0,120.0,120.0,1.0,120.0,120.0,0.99150463,713.8833333,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
4/1/21,Manhattan,Elevator,EL224,4,1,3,3,222.0,0.966666667,116.0,120.0,1.0,120.0,120.0,0.960393519,691.4833333,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
4/1/21,Manhattan,Elevator,EL222,2,1,1,0,223.0,1.0,120.0,120.0,0.981388889,117.7666667,120.0,0.988888889,712.0,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
4/1/21,Manhattan,Elevator,EL221,1,1,0,0,224.0,1.0,120.0,120.0,1.0,120.0,120.0,0.994212963,715.8333333,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
5/1/21,Manhattan,Elevator,EL221,2,2,0,0,225.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990927419,737.25,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
5/1/21,Manhattan,Elevator,EL222,2,1,1,0,224.0,0.97983871,121.5,124.0,1.0,124.0,124.0,0.988328853,735.3166667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
5/1/21,Manhattan,Elevator,EL224,11,5,6,5,223.0,0.831989247,103.1666667,124.0,0.870295699,107.9166667,124.0,0.831922043,618.95,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
5/1/21,Manhattan,Elevator,EL223,1,1,0,0,225.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991666667,737.8,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
6/1/21,Manhattan,Elevator,EL223,2,1,1,0,226.0,0.985833333,118.3,120.0,1.0,120.0,120.0,0.989143519,712.1833333,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
6/1/21,Manhattan,Elevator,EL224,4,3,1,0,224.0,0.983472222,118.0166667,120.0,1.0,120.0,120.0,0.978425926,704.4666667,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
6/1/21,Manhattan,Elevator,EL221,3,1,2,1,226.0,0.987638889,118.5166667,120.0,0.995833333,119.5,120.0,0.985023148,709.2166667,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
6/1/21,Manhattan,Elevator,EL222,5,1,4,0,225.0,0.931388889,111.7666667,120.0,1.0,120.0,120.0,0.971319444,699.35,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
7/1/21,Manhattan,Elevator,EL222,10,2,8,2,226.0,0.937903226,116.3,124.0,0.938306452,116.35,124.0,0.948543907,705.7166667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
7/1/21,Manhattan,Elevator,EL224,2,1,1,0,225.0,1.0,124.0,124.0,0.968413978,120.0833333,124.0,0.987051971,734.3666667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
7/1/21,Manhattan,Elevator,EL221,4,2,2,2,227.0,1.0,124.0,124.0,1.0,124.0,124.0,0.978382616,727.9166667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
7/1/21,Manhattan,Elevator,EL223,2,1,1,0,227.0,1.0,124.0,124.0,0.96827957,120.0666667,124.0,0.985506272,733.2166667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
8/1/21,Manhattan,Elevator,EL221,2,2,0,0,228.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993055556,738.8333333,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
8/1/21,Manhattan,Elevator,EL224,10,8,2,1,226.0,0.778225806,96.5,124.0,0.941532258,116.75,124.0,0.875985663,651.7333333,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
8/1/21,Manhattan,Elevator,EL222,6,3,3,1,227.0,0.741935484,92.0,124.0,0.677419355,84.0,124.0,0.715882616,532.6166667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
8/1/21,Manhattan,Elevator,EL223,2,2,0,0,228.0,1.0,124.0,124.0,1.0,124.0,124.0,0.986447133,733.9166667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
9/1/21,Manhattan,Elevator,EL221,2,1,1,1,229.0,1.0,120.0,120.0,0.967638889,116.1166667,120.0,0.979953704,705.5666667,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
9/1/21,Manhattan,Elevator,EL223,2,1,1,1,229.0,1.0,120.0,120.0,1.0,120.0,120.0,0.989351852,712.3333333,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
9/1/21,Manhattan,Elevator,EL222,6,2,4,4,228.0,0.981944444,117.8333333,120.0,0.970694444,116.4833333,120.0,0.96625,695.7,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
9/1/21,Manhattan,Elevator,EL224,16,9,7,2,227.0,0.876111111,105.1333333,120.0,0.855277778,102.6333333,120.0,0.851990741,613.4333333,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
10/1/21,Manhattan,Elevator,EL223,3,1,2,1,230.0,1.0,124.0,124.0,0.974731183,120.8666667,124.0,0.985707885,733.3666667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
