Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
9/1/21,Bronx,Elevator,EL199,1,1,0,0,9,1,120,120,1,120,120,0.994791667,716.25,720,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
9/1/21,Bronx,Elevator,EL134,2,1,1,0,233,1,120,120,1,120,120,0.990949074,713.4833333,720,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
9/1/21,Queens,Elevator,EL433,2,1,1,0,195,1,120,120,1,120,120,0.98775463,711.1833333,720,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
9/1/21,Manhattan,Elevator,EL402,12,1,11,1,382,0.684305556,82.11666667,120,0.691805556,83.01666667,120,0.708009259,509.7666667,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
9/1/21,Manhattan,Elevator,EL249,2,2,0,0,56,0.988611111,118.6333333,120,1,120,120,0.986990741,710.6333333,720,86ST-2AV-Q,476,86 St - Station,476
9/1/21,Queens,Elevator,EL482X,0,0,0,0,N/A,0.7,84,120,0.707083333,84.85,120,0.697615741,502.2833333,720,COURTSQ-23ST-QBL-E/M,274,"Court Sq (E,G,M,7)",606
9/1/21,Brooklyn,Elevator,EL319,0,0,0,0,287,,0,0,,0,0,,0,0,FLATBUSHAV-BROOKLYNCOLLEGE-NOS-2/5,359,Flatbush Av-Brooklyn College - Station,359
9/1/21,Brooklyn,Elevator,EL311,6,4,2,0,253,0.954583333,114.55,120,0.978472222,117.4166667,120,0.957453704,689.3666667,720,CLARKST-CLK-2/3,334,Clark St - Station,334
9/1/21,Queens,Elevator,EL449X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
9/1/21,Manhattan,Elevator,EL120,0,0,0,0,431,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
9/1/21,Manhattan,Elevator,EL403,2,2,0,0,382,0.981837607,76.58333333,78,1,76,76,0.984015805,456.5833333,464,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
9/1/21,Queens,Elevator,EL426,5,3,2,2,175,1,120,120,0.945833333,113.5,120,0.970439815,698.7166667,720,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
9/1/21,Manhattan,Elevator,EL115,0,0,0,0,244,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
9/1/21,Manhattan,Elevator,EL218,2,2,0,0,256,1,120,120,1,120,120,0.985416667,709.5,720,14ST-UNIONSQ-CNR-L,117,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
9/1/21,Manhattan,Elevator,EL12X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
9/1/21,Manhattan,Elevator,EL233,5,3,2,1,182,1,120,120,0.970833333,116.5,120,0.977384259,703.7166667,720,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
9/1/21,Manhattan,Elevator,EL211,0,0,0,0,334,,0,0,,0,0,,0,0,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
9/1/21,Manhattan,Elevator,EL326,1,1,0,0,37,1,120,120,1,120,120,0.993171296,715.0833333,720,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
9/1/21,Manhattan,Elevator,EL291X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
9/1/21,Bronx,Elevator,EL196,3,2,1,0,82,0.828055556,99.36666667,120,0.841666667,101,120,0.827916667,596.1,720,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
9/1/21,Manhattan,Elevator,EL214,4,3,1,1,212,0.985138889,118.2166667,120,0.995416667,119.45,120,0.978587963,704.5833333,720,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
9/1/21,Queens,Elevator,EL490X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
9/1/21,Manhattan,Elevator,EL721,7,2,5,0,94,0.866666667,104,120,0.866666667,104,120,0.856365741,616.5833333,720,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Brooklyn,Elevator,EL318,7,3,4,1,320,0.934027778,112.0833333,120,0.966666667,116,120,0.939467593,676.4166667,720,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
9/1/21,Manhattan,Elevator,EL711,2,1,1,0,170,1,120,120,1,120,120,0.990462963,713.1333333,720,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
9/1/21,Queens,Elevator,EL434,2,1,1,0,158,1,120,120,1,120,120,0.98900463,712.0833333,720,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
9/1/21,Queens,Elevator,EL413,0,0,0,0,393,,0,0,,0,0,,0,0,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
9/1/21,Brooklyn,Elevator,EL317,6,5,1,0,320,0.996666667,119.6,120,0.986805556,118.4166667,120,0.978240741,704.3333333,720,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
9/1/21,Manhattan,Elevator,EL296,3,2,1,0,27,0.996527778,119.5833333,120,1,120,120,0.988703704,711.8666667,720,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
9/1/21,Manhattan,Elevator,EL11X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
9/1/21,Manhattan,Elevator,EL201,1,1,0,0,47,1,120,120,1,120,120,0.993287037,715.1666667,720,51ST-LEX-6,401,"Lexington Av-53 St (E,M)/51 St (6)",612
9/1/21,Brooklyn,Elevator,EL301,2,1,1,1,209,1,120,120,0.983333333,118,120,0.991550926,713.9166667,720,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
9/1/21,Manhattan,Elevator,EL283,3,1,2,2,4,0.869565217,80,92,0.916666667,88,96,0.884167014,495.5166667,560.4333333,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
9/1/21,Manhattan,Elevator,EL324,4,3,1,0,242,0.960833333,115.3,120,1,120,120,0.984328704,708.7166667,720,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
9/1/21,Manhattan,Elevator,EL332,1,1,0,0,108,1,120,120,1,120,120,0.993240741,715.1333333,720,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
9/1/21,Manhattan,Elevator,EL716,3,1,2,0,82,1,120,120,1,120,120,0.991041667,713.55,720,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Queens,Elevator,EL411,3,2,1,0,393,0.989583333,118.75,120,0.966666667,116,120,0.975578704,702.4166667,720,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
9/1/21,Brooklyn,Elevator,EL708,3,2,1,0,136,0.996527778,119.5833333,120,1,120,120,0.989421296,712.3833333,720,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
9/1/21,Bronx,Elevator,EL121,4,3,1,1,65,0.990833333,118.9,120,0.995138889,119.4166667,120,0.985486111,709.55,720,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
9/1/21,Brooklyn,Elevator,EL359,1,1,0,0,13,1,120,120,1,120,120,0.993171296,715.0833333,720,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
9/1/21,Brooklyn,Elevator,EL756,1,1,0,0,9,1,120,120,1,120,120,0.992685185,714.7333333,720,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
9/1/21,Bronx,Elevator,EL182,3,1,2,0,173,1,120,120,0.952638889,114.3166667,120,0.983425926,708.0666667,720,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
9/1/21,Queens,Elevator,EL493X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
9/1/21,Manhattan,Elevator,EL717X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Manhattan,Elevator,EL299,1,1,0,0,57,1,120,120,1,120,120,0.992592593,714.6666667,720,23ST-LEX-6,405,23 St - Station,405
9/1/21,Manhattan,Elevator,EL240,14,12,2,0,214,0.785,94.2,120,0.95375,114.45,120,0.882986111,635.75,720,72ST-BWY7-1/2/3,313,72 St - Station,313
9/1/21,Brooklyn,Elevator,EL377,2,1,1,0,110,1,120,120,1,120,120,0.988148148,711.4666667,720,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
9/1/21,Manhattan,Elevator,EL222,6,2,4,4,228,0.981944444,117.8333333,120,0.970694444,116.4833333,120,0.96625,695.7,720,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
9/1/21,Manhattan,Elevator,EL209,6,5,1,0,334,0.984444444,118.1333333,120,1,120,120,0.982777778,707.6,720,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
9/1/21,Brooklyn,Elevator,EL746,2,2,0,0,14,0.99375,119.25,120,0.998611111,119.8333333,120,0.994097222,715.75,720,86ST-4AV-R,38,86 St - Station,38
9/1/21,Brooklyn,Elevator,EL387,1,1,0,0,11,1,120,120,1,120,120,0.991666667,714,720,59ST-4AV-N/R,35,59 St - Station,35
9/1/21,Manhattan,Elevator,EL178,9,3,6,1,95,0.864583333,103.75,120,0.840694444,100.8833333,120,0.834490741,600.8333333,720,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
9/1/21,Manhattan,Elevator,EL288X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
9/1/21,Queens,Elevator,EL409,2,1,1,0,54,1,120,120,0.9875,118.5,120,0.986527778,710.3,720,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
9/1/21,Brooklyn,Elevator,EL761,3,2,1,0,119,0.989305556,118.7166667,120,1,120,120,0.984236111,708.65,720,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
9/1/21,Bronx,Elevator,EL190,2,1,1,0,81,1,120,120,0.999027778,119.8833333,120,0.990694444,713.3,720,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
9/1/21,Queens,Elevator,EL466,2,2,0,0,14,0.998888889,119.8666667,120,1,120,120,0.994907407,716.3333333,720,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
9/1/21,Bronx,Elevator,EL137,4,2,2,0,166,0.933333333,112,120,0.933333333,112,120,0.932430556,671.35,720,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
9/1/21,Brooklyn,Elevator,EL700X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
9/1/21,Bronx,Elevator,EL129,5,3,2,0,294,0.946666667,113.6,120,1,120,120,0.971087963,699.1833333,720,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
9/1/21,Brooklyn,Elevator,EL302,12,4,8,3,209,0.659861111,79.18333333,120,0.671388889,80.56666667,120,0.671921296,483.7833333,720,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
9/1/21,Manhattan,Elevator,EL146,3,1,2,0,130,0.989305556,118.7166667,120,1,120,120,0.985092593,709.2666667,720,96ST-BWY7-1/2/3,310,96 St - Station,310
9/1/21,Bronx,Elevator,EL135,8,8,0,0,233,0.767777778,92.13333333,120,0.933333333,112,120,0.856064815,616.3666667,720,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
9/1/21,Brooklyn,Elevator,EL396,3,2,1,1,163,0.988888889,118.6666667,120,1,120,120,0.980393519,705.8833333,720,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
9/1/21,Brooklyn,Elevator,EL740,2,2,0,0,26,1,120,120,1,120,120,0.991550926,713.9166667,720,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
9/1/21,Brooklyn,Elevator,EL320,6,1,5,2,278,0.511666667,61.4,120,0.448611111,53.83333333,120,0.472662037,340.3166667,720,CHURCHAV-NOS-2/5,356,Church Av - Station,356
9/1/21,Manhattan,Elevator,EL114,2,1,1,0,21,1,120,120,1,120,120,0.989768519,712.6333333,720,168ST-BWY7-1,302,"168 St (A,C,1)",605
9/1/21,Brooklyn,Elevator,EL395,1,1,0,0,222,1,120,120,1,120,120,0.995046296,716.4333333,720,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
9/1/21,Bronx,Elevator,EL122,2,1,1,0,65,1,120,120,1,120,120,0.992476852,714.5833333,720,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
9/1/21,Bronx,Elevator,EL195,3,1,2,2,82,1,120,120,0.98375,118.05,120,0.986527778,710.3,720,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
9/1/21,Manhattan,Elevator,EL282,2,1,1,0,4,0.966666667,116,120,1,120,120,0.979398148,705.1666667,720,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
9/1/21,Manhattan,Elevator,EL316,1,1,0,0,50,0.99375,119.25,120,1,120,120,0.994560185,716.0833333,720,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
9/1/21,Queens,Elevator,EL491X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
9/1/21,Manhattan,Elevator,EL103,5,2,3,1,10,1,120,120,0.988194444,118.5833333,120,0.98224537,707.2166667,720,191ST-BWY7-1,300,191 St - Station,300
9/1/21,Bronx,Elevator,EL132,6,3,3,0,233,0.943055556,113.1666667,120,0.958333333,115,120,0.961458333,692.25,720,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
9/1/21,Manhattan,Elevator,EL722,1,1,0,0,93,1,120,120,1,120,120,0.992592593,714.6666667,720,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Manhattan,Elevator,EL224,16,9,7,2,227,0.876111111,105.1333333,120,0.855277778,102.6333333,120,0.851990741,613.4333333,720,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
9/1/21,Brooklyn,Elevator,EL388,1,1,0,0,11,1,120,120,1,120,120,0.991898148,714.1666667,720,59ST-4AV-N/R,35,59 St - Station,35
9/1/21,Manhattan,Elevator,EL234,3,1,2,0,150,0.972916667,116.75,120,0.966666667,116,120,0.963125,693.45,720,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
9/1/21,Brooklyn,Elevator,EL378,3,2,1,0,110,1,120,120,0.966666667,116,120,0.982199074,707.1833333,720,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
9/1/21,Manhattan,Elevator,EL333,3,2,1,0,197,0.99375,119.25,120,0.966666667,116,120,0.982777778,707.6,720,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
9/1/21,Queens,Elevator,EL429,1,1,0,0,187,1,120,120,1,120,120,0.992592593,714.6666667,720,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
9/1/21,Queens,Elevator,EL438,2,1,1,0,88,1,120,120,0.982638889,117.9166667,120,0.990277778,713,720,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
9/1/21,Manhattan,Elevator,EL13X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
9/1/21,Brooklyn,Elevator,EL321,0,0,0,0,278,1,120,120,1,120,120,1,720,720,CHURCHAV-NOS-2/5,356,Church Av - Station,356
9/1/21,Manhattan,Elevator,EL279,3,1,2,2,143,0.9,108,120,0.9,108,120,0.888796296,639.9333333,720,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
9/1/21,Manhattan,Elevator,EL238,2,1,1,0,262,1,120,120,0.983194444,117.9833333,120,0.992106481,714.3166667,720,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
9/1/21,Manhattan,Elevator,EL743,3,2,1,0,12,1,120,120,0.968055556,116.1666667,120,0.975300926,702.2166667,720,CHAMBERSST-JAM-J/Z,105,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
9/1/21,Manhattan,Elevator,EL728X,0,0,0,0,N/A,0.800694444,96.08333333,120,0.8,96,120,0.801990741,577.4333333,720,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Brooklyn,Elevator,EL343,7,3,4,0,188,0.901805556,108.2166667,120,0.933333333,112,120,0.908449074,654.0833333,720,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
9/1/21,Brooklyn,Elevator,EL322,6,4,2,0,201,0.884861111,106.1833333,120,0.965277778,115.8333333,120,0.912314815,656.8666667,720,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
9/1/21,Manhattan,Elevator,EL336,1,1,0,0,149,1,120,120,1,120,120,0.994444444,716,720,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
9/1/21,Manhattan,Elevator,EL338,9,2,7,0,149,0.907777778,108.9333333,120,0.966666667,116,120,0.937615741,675.0833333,720,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
9/1/21,Manhattan,Elevator,EL149,1,1,0,0,261,1,120,120,1,120,120,0.99375,715.5,720,INWOOD-207ST-8AV-A,143,Inwood-207 St - Station,143
9/1/21,Brooklyn,Elevator,EL341,5,5,0,0,188,0.997638889,119.7166667,120,1,120,120,0.985717593,709.7166667,720,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
9/1/21,Manhattan,Elevator,EL608X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
9/1/21,Manhattan,Elevator,EL142,3,3,0,0,189,0.990555556,118.8666667,120,1,120,120,0.989699074,712.5833333,720,125ST-8AV-A/B/C/D,153,125 St - Station,153
9/1/21,Manhattan,Elevator,EL226,3,3,0,0,231,0.994305556,119.3166667,120,1,120,120,0.990694444,713.3,720,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
9/1/21,Manhattan,Elevator,EL206,7,4,3,0,373,0.866805556,104.0166667,120,0.933333333,112,120,0.883078704,635.8166667,720,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
9/1/21,Brooklyn,Elevator,EL763,2,1,1,0,10,1,120,120,0.968055556,116.1666667,120,0.98775463,711.1833333,720,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
9/1/21,Brooklyn,Elevator,EL309,2,2,0,0,244,0.986666667,118.4,120,1,120,120,0.987592593,711.0666667,720,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
9/1/21,Manhattan,Elevator,EL244,8,6,2,0,16,0.99375,119.25,120,0.991666667,119,120,0.959722222,691,720,GRANDCENTRAL-42ST-FLS-7,465,"Grand Central-42 St (S,4,5,6,7)",610
9/1/21,Bronx,Elevator,EL131,6,3,3,0,233,0.954722222,114.5666667,120,1,120,120,0.975462963,702.3333333,720,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
9/1/21,Brooklyn,Elevator,EL391,3,1,2,0,203,1,120,120,1,120,120,0.984467593,708.8166667,720,MARCYAV-JAM-J/M/Z,101,Marcy Av - Station,101
9/1/21,Manhattan,Elevator,EL124,1,1,0,0,382,1,120,120,1,120,120,0.995763889,716.95,720,175ST-8AV-A,147,175 St - Station,147
9/1/21,Brooklyn,Elevator,EL709,1,1,0,0,129,1,120,120,1,120,120,0.99224537,714.4166667,720,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
9/1/21,Queens,Elevator,EL446,4,3,1,0,123,0.990277778,118.8333333,120,0.966666667,116,120,0.971365741,699.3833333,720,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
9/1/21,Brooklyn,Elevator,EL397,4,1,3,0,163,0.971805556,116.6166667,120,1,120,120,0.98,705.6,720,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630
9/1/21,Queens,Elevator,EL497,3,2,1,0,114,1,120,120,1,120,120,0.985601852,709.6333333,720,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
9/1/21,Queens,Elevator,EL407,2,1,1,0,56,1,120,120,1,120,120,0.988611111,711.8,720,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
9/1/21,Bronx,Elevator,EL501,1,1,0,0,11,1,120,120,1,120,120,0.995138889,716.5,720,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
9/1/21,Brooklyn,Elevator,EL307,3,3,0,0,211,0.994444444,119.3333333,120,1,120,120,0.986875,710.55,720,ATLANTICAV-BARCLAYSCTR-BWY-B/Q,40,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
9/1/21,Manhattan,Elevator,EL259,1,1,0,0,56,0.9875,118.5,120,1,120,120,0.993981481,715.6666667,720,72ST-2AV-Q,477,72 St - Station,477
9/1/21,Manhattan,Elevator,EL607X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
9/1/21,Manhattan,Elevator,EL145,1,1,0,0,130,1,120,120,1,120,120,0.992708333,714.75,720,96ST-BWY7-1/2/3,310,96 St - Station,310
9/1/21,Manhattan,Elevator,EL726X,0,0,0,0,N/A,0.746527778,89.58333333,120,0.74875,89.85,120,0.736643519,530.3833333,720,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
9/1/21,Manhattan,Elevator,EL276X,0,0,0,0,N/A,0.966666667,116,120,0.965694444,115.8833333,120,0.962986111,693.35,720,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
9/1/21,Brooklyn,Elevator,EL701,1,1,0,0,191,1,120,120,1,120,120,0.992592593,714.6666667,720,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
9/1/21,Brooklyn,Elevator,EL741,2,1,1,0,26,0.990972222,118.9166667,120,1,120,120,0.98974537,712.6166667,720,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
9/1/21,Manhattan,Elevator,EL742,3,2,1,0,12,0.9875,118.5,120,1,120,120,0.981018519,706.3333333,720,CHAMBERSST-JAM-J/Z,105,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
9/1/21,Manhattan,Elevator,EL441,2,1,1,0,57,0.979166667,117.5,120,1,120,120,0.988425926,711.6666667,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
9/1/21,Manhattan,Elevator,EL105,3,2,1,1,10,0.989583333,118.75,120,0.983194444,117.9833333,120,0.988541667,711.75,720,191ST-BWY7-1,300,191 St - Station,300
9/1/21,Queens,Elevator,EL425,18,8,10,2,175,0.865833333,103.9,120,0.933333333,112,120,0.87775463,631.9833333,720,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
9/1/21,Manhattan,Elevator,EL314,3,3,0,0,50,0.674027778,80.88333333,120,0.667361111,80.08333333,120,0.676666667,487.2,720,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
9/1/21,Queens,Elevator,EL427,2,1,1,0,175,0.966666667,116,120,0.966666667,116,120,0.964328704,694.3166667,720,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
9/1/21,Manhattan,Elevator,EL723,2,1,1,0,94,0.966666667,116,120,1,120,120,0.98525463,709.3833333,720,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Manhattan,Elevator,EL18X,0,0,0,0,N/A,0,0,120,0,0,120,0,0,720,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
9/1/21,Queens,Elevator,EL412,0,0,0,0,393,,0,0,,0,0,,0,0,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
9/1/21,Brooklyn,Elevator,EL370,4,3,1,0,196,0.989861111,118.7833333,120,0.980833333,117.7,120,0.982060185,707.0833333,720,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
9/1/21,Manhattan,Elevator,EL205,2,2,0,0,373,0.978472222,117.4166667,120,1,120,120,0.984537037,708.8666667,720,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
9/1/21,Manhattan,Elevator,EL225,3,3,0,0,231,0.979583333,117.55,120,1,120,120,0.988541667,711.75,720,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
9/1/21,Brooklyn,Elevator,EL394,3,1,2,0,222,0.919444444,110.3333333,120,0.966666667,116,120,0.930138889,669.7,720,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
9/1/21,Queens,Elevator,EL422,6,2,4,1,188,0.954166667,114.5,120,1,120,120,0.97087963,699.0333333,720,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
9/1/21,Brooklyn,Elevator,EL303,2,1,1,1,209,1,120,120,1,120,120,0.988726852,711.8833333,720,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
